timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662119386174,9,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119386185,4,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386184,6,GET Author,200,OK,Endurance Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,6,0,0
1662119386189,6,GET Author,200,OK,Endurance Testing 1-2,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,6,0,0
1662119386190,8,DELETE Author,200,OK,Endurance Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,8,0,0
1662119386195,4,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,274,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,4,0,0
1662119386198,9,GET All Authors,200,OK,Endurance Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119386200,9,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119386209,4,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386209,5,POST Authors,200,OK,Endurance Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119386214,5,GET Author,200,OK,Endurance Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119386213,10,GET Author,200,OK,Endurance Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,10,0,0
1662119386220,4,DELETE Author,200,OK,Endurance Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,4,0,0
1662119386225,4,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,4,0,0
1662119386224,8,GET All Authors,200,OK,Endurance Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119386229,11,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,10,0,0
1662119386233,8,POST Authors,200,OK,Endurance Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119386240,4,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386241,5,GET Author,200,OK,Endurance Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,5,0,0
1662119386247,5,DELETE Author,200,OK,Endurance Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,5,0,0
1662119386245,8,GET Author,200,OK,Endurance Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,8,0,0
1662119386253,5,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,5,0,0
1662119386252,9,GET All Authors,200,OK,Endurance Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119386258,7,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119386261,7,POST Authors,200,OK,Endurance Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119386265,5,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119386268,5,GET Author,200,OK,Endurance Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,5,0,0
1662119386271,4,GET Author,200,OK,Endurance Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,4,0,0
1662119386273,5,DELETE Author,200,OK,Endurance Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,5,0,0
1662119386275,4,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,4,0,0
1662119386278,10,GET All Authors,200,OK,Endurance Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119386279,10,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119386290,4,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386288,9,POST Authors,200,OK,Endurance Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119386294,5,GET Author,200,OK,Endurance Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,5,0,0
1662119386300,6,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,6,0,0
1662119386297,11,GET Author,200,OK,Endurance Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,11,0,0
1662119386307,6,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119386308,8,DELETE Author,200,OK,Endurance Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,8,0,0
1662119386313,4,POST Authors,200,OK,Endurance Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386317,6,GET All Authors,200,OK,Endurance Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119386317,7,GET Author,200,OK,Endurance Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,7,0,0
1662119386323,4,POST Authors,200,OK,Endurance Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119386324,9,DELETE Author,200,OK,Endurance Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,9,0,0
1662119386327,7,GET Author,200,OK,Endurance Testing 1-1,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,7,0,0
1662119386333,7,GET All Authors,200,OK,Endurance Testing 1-2,text,true,,31723,176,1,1,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
